#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         675     1.59683     1.59637 3.38631e-05
         676     1.59682     1.59637 3.38198e-05
         677     1.59681     1.59637 3.37763e-05
         678      1.5968     1.59637 3.37326e-05
         679     1.59679     1.59637 3.36887e-05
         680     1.59678     1.59637 3.36445e-05
         681     1.59677     1.59637 3.36002e-05
         682     1.59675     1.59637 3.35556e-05
         683     1.59674     1.59637 3.35108e-05
         684     1.59672     1.59637 3.34658e-05
         685     1.59671     1.59637 3.34205e-05
         686     1.59668     1.59637 3.33749e-05
         687     1.59666     1.59637  3.3329e-05
         688     1.59664     1.59637 3.32828e-05
         689     1.59661     1.59637 3.32364e-05
         690     1.59659     1.59637 3.31897e-05
         691     1.59655     1.59637 3.31427e-05
         692     1.59652     1.59637 3.30955e-05
         693     1.59649     1.59637 3.30481e-05
         694     1.59645     1.59637 3.30007e-05
         695     1.59642     1.59637 3.29533e-05
         696     1.59638     1.59637  3.2906e-05
         697     1.59634     1.59637 3.28588e-05
         698     1.59629     1.59637 3.28119e-05
         699     1.59626     1.59637 3.27654e-05
         700     1.59621     1.59637 3.27194e-05
         701     1.59617     1.59637  3.2674e-05
         702     1.59613     1.59637 3.26293e-05
         703     1.59609     1.59637 3.25853e-05
         704     1.59605     1.59637 3.25422e-05
         705       1.596     1.59637 3.25002e-05
         706     1.59596     1.59637 3.24593e-05
         707     1.59592     1.59637 3.24196e-05
         708     1.59588     1.59637  3.2381e-05
         709     1.59585     1.59637 3.23438e-05
         710     1.59581     1.59637 3.23077e-05
         711     1.59578     1.59637 3.22727e-05
         712     1.59575     1.59637 3.22389e-05
         713     1.59573     1.59637 3.22061e-05
         714      1.5957     1.59636 3.21743e-05
         715     1.59569     1.59636 3.21432e-05
         716     1.59568     1.59636 3.21126e-05
         717     1.59566     1.59636 3.20828e-05
         718     1.59565     1.59636 3.20532e-05
         719     1.59564     1.59636 3.20241e-05
         720     1.59564     1.59636 3.19951e-05
         721     1.59564     1.59636 3.19661e-05
         722     1.59564     1.59636 3.19371e-05
         723     1.59565     1.59636  3.1908e-05
         724     1.59566     1.59635 3.18785e-05
         725     1.59567     1.59635 3.18485e-05
         726     1.59568     1.59635 3.18181e-05
         727      1.5957     1.59635 3.17871e-05
         728     1.59571     1.59635 3.17555e-05
         729     1.59573     1.59635 3.17234e-05
         730     1.59575     1.59635 3.16906e-05
         731     1.59577     1.59635 3.16571e-05
         732      1.5958     1.59635 3.16227e-05
         733     1.59583     1.59635 3.15875e-05
         734     1.59585     1.59635 3.15516e-05
         735     1.59588     1.59635 3.15151e-05
         736     1.59591     1.59634 3.14779e-05
         737     1.59593     1.59634 3.14402e-05
         738     1.59596     1.59634 3.14019e-05
         739     1.59598     1.59634 3.13632e-05
         740     1.59601     1.59634 3.13241e-05
         741     1.59604     1.59634 3.12845e-05
         742     1.59606     1.59634 3.12446e-05
         743     1.59608     1.59634 3.12045e-05
         744      1.5961     1.59634 3.11642e-05
         745     1.59612     1.59634 3.11237e-05
         746     1.59614     1.59634 3.10832e-05
         747     1.59616     1.59634 3.10425e-05
         748     1.59617     1.59634 3.10018e-05
         749     1.59619     1.59634 3.09611e-05
         750     1.59619     1.59634 3.09205e-05
         751      1.5962     1.59634 3.08799e-05
         752     1.59621     1.59634 3.08393e-05
         753     1.59621     1.59634 3.07989e-05
         754     1.59621     1.59634 3.07585e-05
         755     1.59622     1.59634 3.07182e-05
         756     1.59622     1.59634  3.0678e-05
         757     1.59622     1.59634 3.06379e-05
         758     1.59622     1.59634 3.05979e-05
         759     1.59621     1.59634  3.0558e-05
         760      1.5962     1.59634 3.05183e-05
         761      1.5962     1.59634 3.04788e-05
         762     1.59619     1.59634 3.04394e-05
         763     1.59618     1.59634 3.04003e-05
         764     1.59617     1.59634 3.03613e-05
         765     1.59616     1.59634 3.03225e-05
         766     1.59615     1.59634 3.02839e-05
         767     1.59614     1.59634 3.02455e-05
         768     1.59613     1.59634 3.02073e-05
         769     1.59612     1.59634 3.01694e-05
         770     1.59611     1.59634 3.01316e-05
         771      1.5961     1.59634 3.00941e-05
         772      1.5961     1.59634 3.00567e-05
         773     1.59609     1.59633 3.00194e-05
         774     1.59609     1.59633 2.99823e-05
         775     1.59609     1.59633 2.99452e-05
         776     1.59609     1.59633 2.99083e-05
         777      1.5961     1.59633 2.98714e-05
         778      1.5961     1.59633 2.98345e-05
         779     1.59611     1.59633 2.97975e-05
         780     1.59612     1.59633 2.97606e-05
         781     1.59614     1.59633 2.97235e-05
         782     1.59616     1.59633 2.96864e-05
         783     1.59617     1.59633 2.96492e-05
         784      1.5962     1.59633 2.96119e-05
         785     1.59622     1.59633 2.95745e-05
         786     1.59624     1.59633 2.95371e-05
         787     1.59628     1.59633 2.94996e-05
         788     1.59631     1.59633 2.94622e-05
         789     1.59634     1.59633 2.94249e-05
         790     1.59638     1.59633 2.93877e-05
         791     1.59642     1.59633 2.93507e-05
         792     1.59645     1.59633  2.9314e-05
         793     1.59649     1.59633 2.92778e-05
         794     1.59654     1.59633 2.92421e-05
         795     1.59658     1.59633 2.92069e-05
         796     1.59662     1.59633 2.91724e-05
         797     1.59667     1.59633 2.91388e-05
         798     1.59671     1.59633 2.91061e-05
         799     1.59676     1.59633 2.90745e-05
         800      1.5968     1.59634 2.90441e-05
         801     1.59685     1.59634  2.9015e-05
         802      1.5969     1.59634 2.89874e-05
         803     1.59695     1.59634 2.89614e-05
         804       1.597     1.59634 2.89369e-05
         805     1.59704     1.59634 2.89142e-05
         806     1.59709     1.59634 2.88932e-05
         807     1.59713     1.59634 2.88741e-05
         808     1.59718     1.59634 2.88569e-05
         809     1.59722     1.59634 2.88417e-05
         810     1.59727     1.59634 2.88287e-05
         811     1.59731     1.59635 2.88177e-05
         812     1.59734     1.59635 2.88084e-05
         813     1.59738     1.59635 2.88009e-05
         814     1.59741     1.59635 2.87952e-05
         815     1.59744     1.59635 2.87912e-05
         816     1.59747     1.59635 2.87888e-05
         817      1.5975     1.59635 2.87878e-05
         818     1.59752     1.59635  2.8788e-05
         819     1.59754     1.59636 2.87892e-05
         820     1.59756     1.59636 2.87913e-05
         821     1.59758     1.59636 2.87944e-05
         822     1.59759     1.59636 2.87983e-05
         823     1.59759     1.59636 2.88022e-05
         824     1.59759     1.59636  2.8806e-05
         825     1.59759     1.59637 2.88096e-05
         826     1.59759     1.59637 2.88126e-05
         827     1.59758     1.59637 2.88153e-05
         828     1.59757     1.59637 2.88171e-05
         829     1.59756     1.59637 2.88178e-05
         830     1.59754     1.59637 2.88176e-05
         831     1.59752     1.59637 2.88162e-05
         832      1.5975     1.59638 2.88133e-05
         833     1.59748     1.59638  2.8809e-05
         834     1.59745     1.59638 2.88031e-05
         835     1.59742     1.59638 2.87956e-05
         836     1.59738     1.59638 2.87863e-05
         837     1.59735     1.59638 2.87753e-05
         838     1.59731     1.59638 2.87625e-05
         839     1.59727     1.59638 2.87478e-05
         840     1.59723     1.59638 2.87313e-05
         841     1.59719     1.59639  2.8713e-05
         842     1.59714     1.59639 2.86931e-05
         843      1.5971     1.59639 2.86714e-05
         844     1.59704     1.59639  2.8648e-05
         845     1.59699     1.59639  2.8623e-05
         846     1.59694     1.59639 2.85965e-05
         847     1.59688     1.59639 2.85687e-05
         848     1.59683     1.59639 2.85397e-05
         849     1.59677     1.59639 2.85096e-05
         850     1.59671     1.59639 2.84785e-05
         851     1.59665     1.59639 2.84467e-05
         852     1.59659     1.59639 2.84143e-05
         853     1.59653     1.59639 2.83814e-05
         854     1.59647     1.59639 2.83483e-05
         855     1.59641     1.59639 2.83152e-05
         856     1.59635     1.59639 2.82821e-05
         857     1.59629     1.59639 2.82494e-05
         858     1.59624     1.59639  2.8217e-05
         859     1.59618     1.59639 2.81853e-05
         860     1.59613     1.59639 2.81542e-05
         861     1.59607     1.59639 2.81239e-05
         862     1.59602     1.59639 2.80946e-05
         863     1.59597     1.59639 2.80663e-05
         864     1.59592     1.59639 2.80391e-05
         865     1.59587     1.59639 2.80131e-05
         866     1.59582     1.59639 2.79883e-05
         867     1.59578     1.59639 2.79648e-05
         868     1.59574     1.59639 2.79424e-05
         869     1.59571     1.59639 2.79211e-05
         870     1.59568     1.59639 2.79008e-05
         871     1.59565     1.59638 2.78815e-05
         872     1.59563     1.59638 2.78631e-05
         873     1.59561     1.59638 2.78453e-05
         874     1.59559     1.59638 2.78283e-05
         875     1.59558     1.59638 2.78117e-05
         876     1.59557     1.59638 2.77953e-05
         877     1.59557     1.59638 2.77791e-05
         878     1.59556     1.59638 2.77629e-05
         879     1.59557     1.59638 2.77467e-05
         880     1.59557     1.59638 2.77303e-05
         881     1.59558     1.59638 2.77134e-05
         882      1.5956     1.59637  2.7696e-05
         883     1.59561     1.59637 2.76781e-05
         884     1.59563     1.59637 2.76594e-05
         885     1.59565     1.59637 2.76402e-05
         886     1.59567     1.59637 2.76204e-05
         887     1.59569     1.59637    2.76e-05
         888     1.59571     1.59637 2.75789e-05
         889     1.59574     1.59637 2.75571e-05
         890     1.59576     1.59637 2.75347e-05
         891     1.59578     1.59637 2.75116e-05
         892     1.59581     1.59637 2.74879e-05
         893     1.59584     1.59637 2.74635e-05
         894     1.59586     1.59637 2.74387e-05
         895     1.59588     1.59636 2.74134e-05
         896      1.5959     1.59636 2.73878e-05
         897     1.59591     1.59636 2.73619e-05
         898     1.59592     1.59636 2.73358e-05
         899     1.59594     1.59636 2.73095e-05
         900     1.59594     1.59636 2.72832e-05
         901     1.59595     1.59636 2.72568e-05
         902     1.59595     1.59636 2.72304e-05
         903     1.59595     1.59636 2.72041e-05
         904     1.59594     1.59636  2.7178e-05
         905     1.59594     1.59636 2.71519e-05
         906     1.59593     1.59636  2.7126e-05
         907     1.59592     1.59636 2.71004e-05
         908     1.59591     1.59636  2.7075e-05
         909     1.59589     1.59636 2.70501e-05
         910     1.59587     1.59636 2.70256e-05
         911     1.59585     1.59636 2.70017e-05
         912     1.59583     1.59636 2.69783e-05
         913     1.59581     1.59636 2.69554e-05
         914     1.59579     1.59636  2.6933e-05
         915     1.59577     1.59635 2.69112e-05
         916     1.59575     1.59635   2.689e-05
         917     1.59573     1.59635 2.68692e-05
         918     1.59571     1.59635 2.68489e-05
         919     1.59569     1.59635 2.68292e-05
